timestamp,city,country,latitude,longitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,wind_speed
2026-03-23 05:30:00,Los Angeles,US,34.05,-118.24,73.7,66.074,1.394,10.813,64.38,2.697,31.86,53.32,0.814,21.3,76.0,6.44
2026-03-23 06:00:00,Los Angeles,US,34.05,-118.24,81.7,96.983,4.677,16.158,39.897,1.975,35.72,63.62,2.665,18.2,67.8,4.08
2026-03-23 06:30:00,Los Angeles,US,34.05,-118.24,92.8,165.51,5.861,20.242,70.516,3.442,37.3,57.58,1.519,23.2,51.5,10.84
2026-03-23 07:00:00,Los Angeles,US,34.05,-118.24,126.6,213.771,3.154,24.022,34.967,7.298,55.4,92.83,2.926,30.1,40.5,3.91
2026-03-23 07:30:00,Los Angeles,US,34.05,-118.24,112.6,131.939,4.838,20.27,36.383,4.153,41.15,80.7,2.279,29.9,71.3,12.95
2026-03-23 08:00:00,Los Angeles,US,34.05,-118.24,122.2,191.221,5.562,18.842,64.864,2.951,53.5,97.16,1.701,31.0,89.4,1.22
2026-03-23 08:30:00,Los Angeles,US,34.05,-118.24,114.2,127.563,2.061,17.978,103.801,7.197,49.73,82.85,3.915,30.6,54.5,4.82
2026-03-23 09:00:00,Los Angeles,US,34.05,-118.24,84.6,95.901,2.837,11.006,35.882,4.509,34.35,57.83,2.522,26.4,80.9,4.32
2026-03-23 09:30:00,Los Angeles,US,34.05,-118.24,82.6,77.041,3.632,18.081,68.057,2.639,34.19,52.06,1.103,34.9,82.8,13.71
2026-03-23 10:00:00,Los Angeles,US,34.05,-118.24,56.1,67.591,1.733,10.348,81.653,2.902,23.82,38.56,1.831,18.9,55.3,6.96
2026-03-23 10:30:00,Los Angeles,US,34.05,-118.24,54.1,67.565,2.148,12.602,108.93,3.564,24.3,44.65,1.877,27.9,56.3,9.23
2026-03-23 11:00:00,Los Angeles,US,34.05,-118.24,67.5,87.545,2.618,15.189,82.102,1.824,26.45,41.99,1.47,33.3,45.4,13.03
2026-03-23 11:30:00,Los Angeles,US,34.05,-118.24,78.9,123.068,1.359,9.868,77.422,4.453,31.28,48.43,0.783,24.4,32.3,10.95
2026-03-23 12:00:00,Los Angeles,US,34.05,-118.24,86.9,123.26,1.541,14.593,70.658,2.294,33.33,59.21,0.725,27.2,72.0,6.1
2026-03-23 12:30:00,Los Angeles,US,34.05,-118.24,92.8,146.599,2.845,13.552,79.179,2.531,34.28,59.77,1.817,30.7,83.4,6.45
2026-03-23 13:00:00,Los Angeles,US,34.05,-118.24,79.3,84.017,2.332,11.682,82.774,2.852,29.95,45.61,1.623,33.0,35.2,13.48
2026-03-23 13:30:00,Los Angeles,US,34.05,-118.24,71.5,75.477,2.803,11.589,117.082,1.532,29.86,59.15,2.191,22.2,44.1,10.98
2026-03-23 14:00:00,Los Angeles,US,34.05,-118.24,91.3,131.728,2.754,15.311,72.212,3.215,32.32,60.86,2.048,23.5,84.7,1.42
2026-03-23 14:30:00,Los Angeles,US,34.05,-118.24,116.5,109.055,7.044,25.456,45.523,3.978,49.01,89.32,2.146,18.2,60.5,11.2
2026-03-23 15:00:00,Los Angeles,US,34.05,-118.24,113.8,116.431,7.024,28.485,67.066,2.868,50.64,88.6,3.263,32.1,32.4,2.77
2026-03-23 15:30:00,Los Angeles,US,34.05,-118.24,115.7,182.892,3.686,16.114,88.466,4.262,43.31,78.56,2.762,22.3,55.5,12.1
2026-03-23 16:00:00,Los Angeles,US,34.05,-118.24,142.0,243.323,5.895,30.079,57.023,5.472,53.51,91.98,2.266,23.8,75.3,8.48
2026-03-23 16:30:00,Los Angeles,US,34.05,-118.24,129.9,121.867,3.491,26.708,100.645,7.544,57.11,92.43,2.92,18.8,50.6,10.24
2026-03-23 17:00:00,Los Angeles,US,34.05,-118.24,150.5,193.399,2.503,22.686,110.367,10.047,67.14,124.33,3.856,26.3,69.0,9.26
2026-03-23 17:30:00,Los Angeles,US,34.05,-118.24,135.0,182.494,4.981,20.659,84.001,8.076,57.35,114.0,1.973,34.2,55.6,4.9
2026-03-23 18:00:00,Los Angeles,US,34.05,-118.24,98.6,115.832,2.554,21.281,114.572,2.5,36.71,63.76,1.291,21.2,38.3,13.46
2026-03-23 18:30:00,Los Angeles,US,34.05,-118.24,92.0,173.286,2.103,17.283,39.488,5.009,36.82,72.81,1.837,32.8,55.4,14.58
2026-03-23 19:00:00,Los Angeles,US,34.05,-118.24,101.8,122.59,2.95,18.446,64.549,5.498,44.21,74.25,3.172,24.0,33.4,9.99
2026-03-23 19:30:00,Los Angeles,US,34.05,-118.24,79.0,160.906,3.767,13.28,37.834,4.285,32.41,53.19,2.028,19.8,35.3,3.3
2026-03-23 20:00:00,Los Angeles,US,34.05,-118.24,78.6,85.663,3.796,15.984,82.737,2.218,29.27,57.3,0.945,34.5,67.9,5.24
2026-03-23 20:30:00,Los Angeles,US,34.05,-118.24,64.3,48.93,2.912,12.109,94.67,2.798,22.73,41.24,0.51,33.3,79.4,0.31
2026-03-23 21:00:00,Los Angeles,US,34.05,-118.24,61.3,71.924,1.851,7.339,42.532,2.824,23.86,41.23,1.818,26.5,31.6,6.79
2026-03-23 21:30:00,Los Angeles,US,34.05,-118.24,64.4,95.632,3.768,14.603,33.424,2.778,27.67,42.03,1.087,31.8,54.6,12.44
2026-03-23 22:00:00,Los Angeles,US,34.05,-118.24,57.2,79.375,2.343,7.835,116.929,2.691,20.19,35.84,1.02,22.0,51.8,9.79
2026-03-23 22:30:00,Los Angeles,US,34.05,-118.24,63.9,96.957,0.94,8.039,106.988,1.92,24.69,41.45,0.552,23.1,49.0,4.23
2026-03-23 23:00:00,Los Angeles,US,34.05,-118.24,67.8,83.148,1.766,14.54,47.048,2.623,29.1,55.1,1.277,32.1,40.8,0.19
2026-03-23 23:30:00,Los Angeles,US,34.05,-118.24,73.5,151.355,4.877,16.579,67.615,2.792,31.02,52.05,1.106,18.4,83.7,4.46
2026-03-24 00:00:00,Los Angeles,US,34.05,-118.24,73.0,55.571,2.851,14.697,35.1,2.745,25.65,50.43,2.001,18.3,61.0,1.02
2026-03-24 00:30:00,Los Angeles,US,34.05,-118.24,64.9,101.926,4.139,14.786,57.506,1.43,26.98,52.49,1.097,28.4,68.9,11.16
2026-03-24 01:00:00,Los Angeles,US,34.05,-118.24,71.2,96.729,1.926,9.25,49.576,2.448,25.2,46.49,0.76,33.0,32.5,14.0
2026-03-24 01:30:00,Los Angeles,US,34.05,-118.24,64.2,83.163,2.654,11.114,70.827,1.647,27.74,49.12,1.73,21.9,72.2,3.46
2026-03-24 02:00:00,Los Angeles,US,34.05,-118.24,65.9,99.12,2.636,12.747,43.713,1.394,23.1,42.21,0.995,19.4,34.7,4.87
2026-03-24 02:30:00,Los Angeles,US,34.05,-118.24,77.0,77.334,3.602,12.526,119.32,3.48,27.5,49.85,1.844,20.1,74.2,9.43
2026-03-24 03:00:00,Los Angeles,US,34.05,-118.24,86.7,92.386,1.759,14.344,40.008,2.83,34.19,66.59,0.737,27.1,69.0,1.65
2026-03-24 03:30:00,Los Angeles,US,34.05,-118.24,80.2,114.356,1.181,10.081,95.402,1.935,28.72,46.42,1.229,18.0,36.1,10.61
2026-03-24 04:00:00,Los Angeles,US,34.05,-118.24,88.7,140.49,3.364,12.156,57.83,4.849,37.67,60.39,0.797,34.7,38.9,7.82
2026-03-24 04:30:00,Los Angeles,US,34.05,-118.24,89.5,160.317,2.759,20.373,109.861,2.531,37.99,69.82,0.852,22.2,62.9,14.73
2026-03-24 05:00:00,Los Angeles,US,34.05,-118.24,88.5,109.496,3.288,11.708,34.935,2.755,31.15,62.22,1.224,34.6,66.2,1.52
2026-03-24 05:30:00,Los Angeles,US,34.05,-118.24,89.3,75.396,1.822,18.134,104.001,4.421,35.54,56.34,0.987,24.6,44.5,1.14
2026-03-24 06:00:00,Los Angeles,US,34.05,-118.24,115.9,135.759,5.631,19.231,52.252,6.425,43.39,83.43,2.261,21.6,45.1,2.01
2026-03-24 06:30:00,Los Angeles,US,34.05,-118.24,101.8,148.846,1.895,14.784,107.929,5.063,41.86,81.6,3.302,20.8,89.3,7.59
2026-03-24 07:00:00,Los Angeles,US,34.05,-118.24,124.5,213.531,2.056,15.435,78.257,5.332,44.9,81.4,3.334,35.0,67.9,8.77
2026-03-24 07:30:00,Los Angeles,US,34.05,-118.24,148.8,210.61,3.584,25.256,35.537,4.799,65.31,119.26,3.248,30.5,52.3,6.47
2026-03-24 08:00:00,Los Angeles,US,34.05,-118.24,134.7,115.703,4.339,16.66,42.008,6.529,55.45,102.61,2.572,30.8,34.6,9.01
2026-03-24 08:30:00,Los Angeles,US,34.05,-118.24,187.9,401.766,8.008,46.206,96.029,12.3,84.36,156.49,6.241,21.7,65.3,12.32
2026-03-24 09:00:00,Los Angeles,US,34.05,-118.24,165.8,277.471,4.193,22.132,74.879,3.334,60.17,92.2,3.452,29.4,69.1,13.11
2026-03-24 09:30:00,Los Angeles,US,34.05,-118.24,174.4,234.083,6.017,35.534,109.727,5.314,62.1,123.03,4.052,19.5,71.0,2.37
2026-03-24 10:00:00,Los Angeles,US,34.05,-118.24,113.9,158.613,3.122,17.711,67.006,3.112,42.22,74.96,2.21,20.4,42.6,6.29
2026-03-24 10:30:00,Los Angeles,US,34.05,-118.24,117.5,256.681,4.412,24.376,115.336,3.276,52.48,86.83,1.753,18.6,51.9,1.51
2026-03-24 11:00:00,Los Angeles,US,34.05,-118.24,92.4,94.301,4.038,15.945,53.916,3.147,38.48,66.02,1.565,28.9,57.5,5.14
2026-03-24 11:30:00,Los Angeles,US,34.05,-118.24,105.6,153.968,2.819,13.209,58.751,4.054,37.17,62.41,2.837,34.1,42.9,10.16
2026-03-24 12:00:00,Los Angeles,US,34.05,-118.24,105.2,117.157,4.524,17.561,75.67,4.003,46.06,78.85,2.403,31.3,70.7,7.39
2026-03-24 12:30:00,Los Angeles,US,34.05,-118.24,117.8,100.963,5.157,24.063,51.296,5.782,48.23,92.14,1.966,19.8,51.0,1.2
2026-03-24 13:00:00,Los Angeles,US,34.05,-118.24,98.9,87.341,2.003,18.065,58.821,4.023,36.48,64.32,0.75,19.3,48.1,2.68
2026-03-24 13:30:00,Los Angeles,US,34.05,-118.24,101.8,94.152,5.043,18.465,55.896,2.446,39.6,62.0,1.719,23.1,64.6,9.35
2026-03-24 14:00:00,Los Angeles,US,34.05,-118.24,109.8,94.404,2.372,16.669,117.215,3.089,46.4,80.24,1.767,26.0,41.0,2.65
2026-03-24 14:30:00,Los Angeles,US,34.05,-118.24,116.5,179.913,2.671,17.485,98.466,3.159,47.71,75.05,2.147,21.6,75.3,11.04
2026-03-24 15:00:00,Los Angeles,US,34.05,-118.24,102.1,153.922,2.053,11.24,40.029,4.052,37.46,56.98,1.842,18.6,79.1,12.25
2026-03-24 15:30:00,Los Angeles,US,34.05,-118.24,103.7,161.429,5.659,21.505,41.071,5.346,36.8,61.82,2.147,31.8,79.9,4.7
2026-03-24 16:00:00,Los Angeles,US,34.05,-118.24,96.3,96.113,2.57,16.266,102.619,3.768,36.11,71.54,2.712,32.4,44.2,12.65
2026-03-24 16:30:00,Los Angeles,US,34.05,-118.24,99.6,133.124,1.87,17.573,80.419,5.389,41.48,66.56,2.241,25.4,43.0,3.58
2026-03-24 17:00:00,Los Angeles,US,34.05,-118.24,91.0,101.294,3.224,12.178,48.424,3.487,33.94,59.66,2.479,29.3,34.2,12.81
2026-03-24 17:30:00,Los Angeles,US,34.05,-118.24,118.6,143.954,4.751,22.872,71.607,4.47,44.83,71.88,3.541,19.1,33.2,8.45
2026-03-24 18:00:00,Los Angeles,US,34.05,-118.24,108.9,228.852,2.019,15.095,116.619,6.222,46.74,74.75,1.052,23.1,58.5,1.59
2026-03-24 18:30:00,Los Angeles,US,34.05,-118.24,118.0,170.829,5.491,20.412,97.241,3.975,52.86,83.8,1.238,22.5,84.9,13.47
2026-03-24 19:00:00,Los Angeles,US,34.05,-118.24,99.5,118.879,3.77,13.631,88.273,2.314,35.66,67.88,2.699,18.9,66.4,6.0
2026-03-24 19:30:00,Los Angeles,US,34.05,-118.24,75.8,148.693,3.79,19.372,98.506,1.976,32.61,59.41,0.789,31.8,69.8,0.03
2026-03-24 20:00:00,Los Angeles,US,34.05,-118.24,78.6,112.96,4.065,15.07,115.363,3.553,31.76,54.1,0.997,27.2,31.9,5.7
2026-03-24 20:30:00,Los Angeles,US,34.05,-118.24,90.6,118.678,3.22,18.363,83.233,2.598,36.08,54.74,1.037,25.9,50.0,6.47
2026-03-24 21:00:00,Los Angeles,US,34.05,-118.24,103.5,95.774,5.773,20.794,95.78,2.313,38.71,61.8,2.074,19.3,79.0,10.2
2026-03-24 21:30:00,Los Angeles,US,34.05,-118.24,107.8,201.232,3.88,23.749,72.94,6.815,48.52,76.34,2.466,28.7,60.4,5.02
2026-03-24 22:00:00,Los Angeles,US,34.05,-118.24,122.6,185.365,5.13,17.628,101.047,2.313,45.63,90.99,1.22,27.5,54.5,11.6
2026-03-24 22:30:00,Los Angeles,US,34.05,-118.24,123.8,260.477,6.587,26.456,88.829,6.564,55.56,97.61,3.168,28.4,50.0,14.88
2026-03-24 23:00:00,Los Angeles,US,34.05,-118.24,107.8,167.525,3.602,13.948,69.755,5.76,45.36,68.84,0.949,25.3,35.0,3.9
2026-03-24 23:30:00,Los Angeles,US,34.05,-118.24,139.1,145.249,7.408,25.252,115.557,6.475,60.42,117.34,4.286,24.4,35.0,0.22
2026-03-25 00:00:00,Los Angeles,US,34.05,-118.24,91.5,158.37,2.892,11.854,57.289,5.118,35.14,63.92,1.148,19.2,53.1,12.08
2026-03-25 00:30:00,Los Angeles,US,34.05,-118.24,97.5,87.312,1.642,12.006,112.942,5.32,38.56,75.33,1.286,31.8,51.1,6.43
2026-03-25 01:00:00,Los Angeles,US,34.05,-118.24,99.2,126.786,5.801,20.965,47.966,5.876,43.02,67.49,2.639,26.4,52.4,8.25
2026-03-25 01:30:00,Los Angeles,US,34.05,-118.24,106.3,177.618,5.08,23.631,102.578,6.483,46.92,76.18,2.461,22.1,80.9,9.15
2026-03-25 02:00:00,Los Angeles,US,34.05,-118.24,100.7,137.218,5.464,19.755,78.285,4.466,38.52,75.08,2.303,21.2,88.1,5.62
2026-03-25 02:30:00,Los Angeles,US,34.05,-118.24,100.2,158.73,2.358,15.501,82.217,2.369,39.18,66.93,1.15,23.6,44.6,13.15
2026-03-25 03:00:00,Los Angeles,US,34.05,-118.24,90.1,119.953,1.578,11.641,51.698,2.536,32.1,57.99,1.326,35.1,51.8,12.38
2026-03-25 03:30:00,Los Angeles,US,34.05,-118.24,93.7,146.79,2.322,22.464,71.833,5.226,39.6,61.05,1.579,26.2,44.4,12.6
2026-03-25 04:00:00,Los Angeles,US,34.05,-118.24,77.9,123.849,4.168,19.673,69.986,3.605,33.11,65.49,2.589,26.2,55.3,5.7
2026-03-25 04:30:00,Los Angeles,US,34.05,-118.24,90.3,114.13,2.448,21.03,105.969,2.708,38.27,74.61,2.523,20.8,55.6,11.87
2026-03-25 05:00:00,Los Angeles,US,34.05,-118.24,111.8,191.005,5.299,23.785,95.657,5.508,40.37,72.85,3.12,33.7,87.5,9.93
2026-03-25 05:30:00,Los Angeles,US,34.05,-118.24,117.5,119.724,2.741,14.746,77.167,4.709,41.4,75.34,2.298,25.2,37.3,1.87
2026-03-25 06:00:00,Los Angeles,US,34.05,-118.24,120.1,170.617,7.962,27.295,105.409,3.543,50.68,87.48,3.109,19.6,45.9,4.98
2026-03-25 06:30:00,Los Angeles,US,34.05,-118.24,109.9,191.212,1.866,13.776,93.959,5.128,40.5,68.31,1.413,19.9,40.8,6.1
2026-03-25 07:00:00,Los Angeles,US,34.05,-118.24,152.1,141.024,4.307,22.672,118.306,4.003,61.5,101.56,1.647,23.8,85.0,12.28
2026-03-25 07:30:00,Los Angeles,US,34.05,-118.24,129.2,179.633,4.827,16.464,49.009,4.445,50.6,82.03,2.674,21.4,75.8,5.78
2026-03-25 08:00:00,Los Angeles,US,34.05,-118.24,105.9,110.31,6.274,23.459,62.145,4.329,42.05,69.81,2.665,26.6,63.6,8.37
2026-03-25 08:30:00,Los Angeles,US,34.05,-118.24,111.1,200.708,2.23,14.386,86.126,4.287,46.6,79.63,2.745,27.9,32.6,13.19
2026-03-25 09:00:00,Los Angeles,US,34.05,-118.24,105.1,152.523,4.384,15.194,111.707,6.536,46.19,88.4,3.46,33.1,85.2,12.08
2026-03-25 09:30:00,Los Angeles,US,34.05,-118.24,99.1,191.727,4.318,16.371,92.909,2.638,40.46,61.73,1.698,23.7,65.7,4.74
2026-03-25 10:00:00,Los Angeles,US,34.05,-118.24,63.5,84.145,1.726,15.686,81.076,2.852,26.91,47.26,0.823,25.1,88.8,2.92
2026-03-25 10:30:00,Los Angeles,US,34.05,-118.24,91.9,198.1,2.594,21.2,56.276,3.043,41.19,67.2,1.189,23.4,71.5,12.13
2026-03-25 11:00:00,Los Angeles,US,34.05,-118.24,79.9,101.845,2.986,11.564,93.287,2.354,31.17,55.65,0.694,35.2,85.3,5.0
2026-03-25 11:30:00,Los Angeles,US,34.05,-118.24,77.1,161.634,3.531,12.834,91.374,4.494,32.36,58.44,1.719,34.3,42.1,8.47
2026-03-25 12:00:00,Los Angeles,US,34.05,-118.24,86.2,98.776,3.742,13.36,107.079,3.698,35.2,61.02,1.399,21.9,86.7,2.97
2026-03-25 12:30:00,Los Angeles,US,34.05,-118.24,85.2,107.12,3.616,15.279,70.007,2.511,30.3,47.35,1.402,29.8,53.6,6.5
2026-03-25 13:00:00,Los Angeles,US,34.05,-118.24,80.9,112.518,3.845,17.619,40.929,3.723,29.85,50.65,1.313,20.3,42.6,5.03
2026-03-25 13:30:00,Los Angeles,US,34.05,-118.24,96.5,166.578,3.346,15.031,42.034,5.206,38.22,60.52,1.996,31.4,55.0,2.69
2026-03-25 14:00:00,Los Angeles,US,34.05,-118.24,101.9,91.451,2.344,13.469,102.686,4.614,39.75,74.86,1.809,32.8,72.9,10.5
2026-03-25 14:30:00,Los Angeles,US,34.05,-118.24,106.0,156.047,5.69,19.235,40.018,1.987,37.74,69.72,2.51,22.4,59.7,10.45
2026-03-25 15:00:00,Los Angeles,US,34.05,-118.24,99.4,133.721,4.664,19.031,80.298,4.048,42.95,80.46,1.899,35.5,32.2,0.68
2026-03-25 15:30:00,Los Angeles,US,34.05,-118.24,81.8,95.526,2.309,15.395,68.771,3.57,30.26,49.22,2.385,33.0,38.7,10.23
2026-03-25 16:00:00,Los Angeles,US,34.05,-118.24,100.0,90.835,5.631,21.108,57.641,4.708,37.97,72.42,1.856,26.9,65.8,10.81
2026-03-25 16:30:00,Los Angeles,US,34.05,-118.24,90.2,93.258,2.968,19.127,104.036,5.432,36.3,58.82,1.312,19.7,55.8,11.35
2026-03-25 17:00:00,Los Angeles,US,34.05,-118.24,86.4,118.65,4.028,13.976,38.542,1.799,30.46,57.99,2.073,25.1,45.2,2.74
2026-03-25 17:30:00,Los Angeles,US,34.05,-118.24,85.3,63.956,4.048,17.534,81.283,3.767,30.51,49.3,1.237,26.6,32.4,6.22
2026-03-25 18:00:00,Los Angeles,US,34.05,-118.24,89.0,75.644,2.368,14.249,63.694,4.026,37.52,61.27,1.793,33.1,35.9,7.14
2026-03-25 18:30:00,Los Angeles,US,34.05,-118.24,70.8,130.325,2.728,13.903,37.649,1.503,27.5,49.1,0.999,25.8,62.9,0.13
2026-03-25 19:00:00,Los Angeles,US,34.05,-118.24,70.7,58.011,2.326,12.527,98.309,1.849,28.98,49.13,1.97,18.3,60.9,8.59
2026-03-25 19:30:00,Los Angeles,US,34.05,-118.24,77.5,74.22,3.356,13.032,65.172,3.978,30.83,58.59,1.662,24.6,55.5,0.87
2026-03-25 20:00:00,Los Angeles,US,34.05,-118.24,53.3,76.686,1.905,10.519,54.135,1.296,21.94,36.61,0.853,24.5,48.6,8.99
2026-03-25 20:30:00,Los Angeles,US,34.05,-118.24,75.3,84.685,2.794,10.911,99.479,3.631,31.83,60.65,2.022,30.0,37.2,14.88
2026-03-25 21:00:00,Los Angeles,US,34.05,-118.24,61.4,69.46,1.452,7.103,45.143,1.931,21.61,42.16,0.68,22.4,73.2,2.63
2026-03-25 21:30:00,Los Angeles,US,34.05,-118.24,75.9,126.103,3.772,13.165,114.275,4.623,32.35,58.29,1.397,20.8,64.5,3.37
2026-03-25 22:00:00,Los Angeles,US,34.05,-118.24,81.5,100.562,4.48,19.35,51.861,3.735,35.63,63.42,1.397,25.4,30.1,14.6
2026-03-25 22:30:00,Los Angeles,US,34.05,-118.24,118.5,117.03,4.262,23.673,72.41,6.559,50.25,95.94,3.355,28.9,85.9,1.74
2026-03-25 23:00:00,Los Angeles,US,34.05,-118.24,116.5,112.875,5.005,25.989,57.767,3.574,45.21,80.87,2.905,23.0,30.7,5.7
2026-03-25 23:30:00,Los Angeles,US,34.05,-118.24,95.1,82.281,3.421,14.453,86.227,2.136,34.91,62.85,2.272,25.9,84.9,7.22
2026-03-26 00:00:00,Los Angeles,US,34.05,-118.24,59.0,91.941,2.779,10.603,111.971,3.355,26.1,47.36,0.615,30.6,75.0,7.74
2026-03-26 00:30:00,Los Angeles,US,34.05,-118.24,58.2,51.874,1.812,11.319,56.982,3.191,22.55,36.62,1.327,29.2,69.3,11.8
2026-03-26 01:00:00,Los Angeles,US,34.05,-118.24,35.4,46.407,1.085,7.887,53.517,1.288,14.61,22.86,0.498,18.0,71.8,4.51
2026-03-26 01:30:00,Los Angeles,US,34.05,-118.24,27.7,30.013,0.667,4.359,79.211,1.603,12.15,19.33,0.945,19.1,64.4,2.64
2026-03-26 02:00:00,Los Angeles,US,34.05,-118.24,41.1,75.023,1.038,5.698,50.573,0.842,15.08,27.08,0.789,26.5,88.7,5.4
2026-03-26 02:30:00,Los Angeles,US,34.05,-118.24,68.1,113.471,1.077,8.942,32.284,2.104,24.9,40.24,1.828,19.5,37.1,2.98
2026-03-26 03:00:00,Los Angeles,US,34.05,-118.24,68.1,104.675,2.8,9.393,100.949,1.318,23.95,47.88,1.316,32.7,69.3,8.8
2026-03-26 03:30:00,Los Angeles,US,34.05,-118.24,58.4,108.234,1.483,8.833,96.305,1.677,26.1,41.05,1.011,28.9,48.0,10.82
2026-03-26 04:00:00,Los Angeles,US,34.05,-118.24,71.3,143.557,5.159,17.341,95.683,3.45,29.68,56.41,2.198,18.8,86.5,7.13
2026-03-26 04:30:00,Los Angeles,US,34.05,-118.24,85.0,101.918,5.498,21.911,87.537,3.976,37.06,69.01,1.799,27.7,50.5,14.06
2026-03-26 05:00:00,Los Angeles,US,34.05,-118.24,78.9,154.479,2.161,16.998,109.821,4.725,32.46,64.15,0.66,24.6,36.6,4.44
2026-03-26 05:30:00,Los Angeles,US,34.05,-118.24,84.7,121.524,2.595,18.235,82.509,3.341,35.98,58.56,1.545,18.7,71.6,7.21
2026-03-26 06:00:00,Los Angeles,US,34.05,-118.24,128.6,128.286,3.791,19.578,84.936,6.103,54.6,104.15,4.205,33.5,86.8,2.26
2026-03-26 06:30:00,Los Angeles,US,34.05,-118.24,128.8,171.704,3.887,16.1,102.17,6.36,46.44,81.85,1.012,19.8,60.6,1.89
2026-03-26 07:00:00,Los Angeles,US,34.05,-118.24,143.9,223.529,3.768,16.937,107.809,4.066,52.14,86.45,1.553,34.9,39.3,0.29
2026-03-26 07:30:00,Los Angeles,US,34.05,-118.24,132.2,205.435,3.541,16.036,105.389,6.407,48.85,86.09,1.353,30.2,42.9,11.71
2026-03-26 08:00:00,Los Angeles,US,34.05,-118.24,110.3,129.293,4.613,19.1,90.761,4.696,39.87,71.0,2.261,28.7,88.9,9.05
2026-03-26 08:30:00,Los Angeles,US,34.05,-118.24,99.3,121.085,2.159,12.438,41.726,5.089,36.37,56.84,2.486,29.2,60.6,13.45
2026-03-26 09:00:00,Los Angeles,US,34.05,-118.24,113.7,196.646,6.293,28.071,66.739,6.497,49.02,90.58,1.004,32.6,39.5,2.2
2026-03-26 09:30:00,Los Angeles,US,34.05,-118.24,111.6,137.195,5.332,18.583,70.53,4.952,44.61,71.13,3.105,25.3,89.7,10.5
2026-03-26 10:00:00,Los Angeles,US,34.05,-118.24,70.3,115.269,0.812,7.987,88.974,3.475,25.83,45.03,0.738,18.5,59.8,6.39
2026-03-26 10:30:00,Los Angeles,US,34.05,-118.24,79.4,112.909,4.819,19.972,93.779,3.288,35.07,62.01,1.474,32.0,59.6,13.55
2026-03-26 11:00:00,Los Angeles,US,34.05,-118.24,97.4,101.417,3.536,21.867,80.833,2.72,38.56,58.89,2.483,18.2,52.8,2.28
2026-03-26 11:30:00,Los Angeles,US,34.05,-118.24,95.4,94.353,4.084,14.669,36.113,2.962,42.25,71.52,3.205,19.8,60.2,10.37
2026-03-26 12:00:00,Los Angeles,US,34.05,-118.24,94.9,85.828,5.211,18.618,43.427,3.226,34.59,62.87,2.693,23.5,84.3,12.61
2026-03-26 12:30:00,Los Angeles,US,34.05,-118.24,115.6,150.653,1.509,14.725,34.128,4.035,40.71,62.91,1.394,34.1,82.1,5.38
2026-03-26 13:00:00,Los Angeles,US,34.05,-118.24,129.1,133.951,6.187,20.996,112.139,7.868,56.35,89.29,4.475,18.1,54.6,4.13
2026-03-26 13:30:00,Los Angeles,US,34.05,-118.24,132.1,158.767,1.984,19.502,41.383,6.875,50.21,99.43,3.449,19.7,59.5,14.62
2026-03-26 14:00:00,Los Angeles,US,34.05,-118.24,146.5,198.119,5.765,29.818,67.937,5.752,59.22,107.18,2.934,28.8,53.8,9.95
2026-03-26 14:30:00,Los Angeles,US,34.05,-118.24,155.4,141.771,3.105,23.491,41.556,3.41,60.09,115.31,3.476,22.1,61.9,9.22
2026-03-26 15:00:00,Los Angeles,US,34.05,-118.24,145.5,226.456,4.72,21.987,67.956,7.012,64.73,111.99,3.712,23.1,63.5,8.29
2026-03-26 15:30:00,Los Angeles,US,34.05,-118.24,143.9,217.135,3.642,18.834,31.964,5.898,51.15,80.25,3.752,28.8,38.2,1.13
2026-03-26 16:00:00,Los Angeles,US,34.05,-118.24,139.0,217.798,2.892,16.401,78.735,6.133,53.45,96.24,2.343,21.2,89.6,12.76
2026-03-26 16:30:00,Los Angeles,US,34.05,-118.24,159.8,151.973,5.673,20.224,85.833,5.142,64.7,99.41,4.584,30.4,80.4,3.62
2026-03-26 17:00:00,Los Angeles,US,34.05,-118.24,184.9,264.18,9.69,49.392,96.441,8.924,82.96,130.15,5.575,28.5,52.5,13.97
2026-03-26 17:30:00,Los Angeles,US,34.05,-118.24,180.5,171.082,3.53,26.25,30.422,9.151,64.87,107.0,1.871,26.8,47.9,7.56
2026-03-26 18:00:00,Los Angeles,US,34.05,-118.24,201.0,146.637,8.444,36.371,114.643,7.33,70.78,126.05,3.452,26.6,44.2,5.69
2026-03-26 18:30:00,Los Angeles,US,34.05,-118.24,191.3,348.171,8.434,42.899,59.249,9.422,81.76,124.07,5.718,32.9,45.4,13.53
2026-03-26 19:00:00,Los Angeles,US,34.05,-118.24,175.0,298.008,4.25,29.773,30.83,3.829,66.5,112.57,5.199,24.5,48.2,13.01
2026-03-26 19:30:00,Los Angeles,US,34.05,-118.24,132.0,143.482,4.111,28.506,91.032,4.989,51.05,91.59,1.275,26.1,76.7,2.47
2026-03-26 20:00:00,Los Angeles,US,34.05,-118.24,104.3,123.078,5.634,21.869,102.67,4.557,45.09,78.88,3.541,22.6,48.7,14.71
2026-03-26 20:30:00,Los Angeles,US,34.05,-118.24,106.3,120.819,6.743,23.547,71.702,2.803,41.2,73.12,2.987,23.6,36.2,0.88
2026-03-26 21:00:00,Los Angeles,US,34.05,-118.24,118.6,197.406,4.861,23.793,101.706,7.047,49.57,97.56,3.024,32.8,71.7,3.95
